,estimate,estimate1,estimate2,statistic,p.value,parameter,conf.low,conf.high,method,alternative,nodenum,density,metric,term,std.error,nodename
1250,-0.028583913,NA,NA,-2.766689247,0.007453652,NA,NA,NA,NA,NA,98,0.03,gateway.coeff.btw,age,0.010331451,Left Superior Medial Gyrus
1251,-0.03340876,NA,NA,-3.63549283,0.000539371,NA,NA,NA,NA,NA,237,0.04,gateway.coeff.btw,age,0.00918961,Left Superior Temporal Gyrus
1252,-0.006272784,NA,NA,-2.788642519,0.006745346,NA,NA,NA,NA,NA,245,0.12,gateway.coeff.btw,age,0.002249404,Right Cerebellum
1253,-0.00447984,NA,NA,-2.897580028,0.004961305,NA,NA,NA,NA,NA,245,0.14,gateway.coeff.btw,age,0.001546063,Right Cerebellum
1254,-0.009575429,NA,NA,-2.685718064,0.008906073,NA,NA,NA,NA,NA,127,0.2,gateway.coeff.btw,age,0.003565314,Right Cerebellum
1255,0.005435935,NA,NA,2.84635897,0.0057004,NA,NA,NA,NA,NA,192,0.18,gateway.coeff.btw,age,0.001909785,Right Inferior Parietal Lobule
1256,0.005772078,NA,NA,2.955046224,0.004175504,NA,NA,NA,NA,NA,192,0.19,gateway.coeff.btw,age,0.001953295,Right Inferior Parietal Lobule
1257,0.005763074,NA,NA,2.963948147,0.004069043,NA,NA,NA,NA,NA,192,0.2,gateway.coeff.btw,age,0.001944391,Right Inferior Parietal Lobule
1258,0.025341579,NA,NA,2.676046176,0.009517545,NA,NA,NA,NA,NA,143,0.04,gateway.coeff.btw,age,0.009469784,Right Lingual Gyrus
1259,0.014791484,NA,NA,2.728540169,0.008037485,NA,NA,NA,NA,NA,150,0.1,gateway.coeff.btw,age,0.005421025,Right Lingual Gyrus
1260,0.003926086,NA,NA,2.73391339,0.00780397,NA,NA,NA,NA,NA,158,0.17,gateway.coeff.btw,age,0.001436068,Right Lingual Gyrus
1261,0.043921083,NA,NA,2.691559828,0.009949298,NA,NA,NA,NA,NA,206,0.01,gateway.coeff.btw,age,0.016318078,Right Middle Frontal Gyrus
1262,-0.031234088,NA,NA,-2.69976025,0.00903945,NA,NA,NA,NA,NA,196,0.02,gateway.coeff.btw,age,0.011569208,Right Middle Frontal Gyrus
1263,-0.031725135,NA,NA,-3.15380041,0.002412493,NA,NA,NA,NA,NA,196,0.04,gateway.coeff.btw,age,0.010059335,Right Middle Frontal Gyrus
1264,-0.013032016,NA,NA,-2.760960577,0.007402367,NA,NA,NA,NA,NA,181,0.08,gateway.coeff.btw,age,0.004720102,Right Middle Orbital Gyrus
1265,-0.016204119,NA,NA,-2.81389597,0.006349209,NA,NA,NA,NA,NA,181,0.09,gateway.coeff.btw,age,0.005758606,Right Middle Orbital Gyrus
1266,-0.023605341,NA,NA,-3.02600588,0.003421143,NA,NA,NA,NA,NA,181,0.1,gateway.coeff.btw,age,0.007800824,Right Middle Orbital Gyrus
1267,-0.023540642,NA,NA,-2.997586582,0.003717699,NA,NA,NA,NA,NA,181,0.11,gateway.coeff.btw,age,0.007853198,Right Middle Orbital Gyrus
1268,-0.022640584,NA,NA,-4.098179928,0.000106673,NA,NA,NA,NA,NA,181,0.12,gateway.coeff.btw,age,0.005524546,Right Middle Orbital Gyrus
1269,-0.022127585,NA,NA,-4.150223469,8.88E-05,NA,NA,NA,NA,NA,181,0.13,gateway.coeff.btw,age,0.005331661,Right Middle Orbital Gyrus
1270,-0.0120253,NA,NA,-2.71686739,0.008201165,NA,NA,NA,NA,NA,39,0.14,gateway.coeff.btw,age,0.004426164,Right Paracentral Lobule
1271,-0.038270118,NA,NA,-2.722016666,0.008761664,NA,NA,NA,NA,NA,253,0.01,gateway.coeff.btw,age,0.014059472,Right Postcentral Gyrus
1272,-0.044264119,NA,NA,-3.909190618,0.000235039,NA,NA,NA,NA,NA,19,0.02,gateway.coeff.btw,age,0.01132309,Right Postcentral Gyrus
1273,-0.0193175,NA,NA,-2.79969961,0.00658304,NA,NA,NA,NA,NA,92,0.05,gateway.coeff.btw,age,0.006899847,Right Posterior Cingulate Cortex
1274,-0.016827769,NA,NA,-2.725800142,0.008048831,NA,NA,NA,NA,NA,92,0.06,gateway.coeff.btw,age,0.006173515,Right Posterior Cingulate Cortex
1275,-0.013844324,NA,NA,-2.818692286,0.006222314,NA,NA,NA,NA,NA,92,0.07,gateway.coeff.btw,age,0.004911613,Right Posterior Cingulate Cortex
1276,-0.017168749,NA,NA,-3.09705373,0.002761091,NA,NA,NA,NA,NA,92,0.08,gateway.coeff.btw,age,0.005543575,Right Posterior Cingulate Cortex
1277,-0.012274084,NA,NA,-3.32691957,0.00136963,NA,NA,NA,NA,NA,92,0.09,gateway.coeff.btw,age,0.003689324,Right Posterior Cingulate Cortex
1278,-0.006434563,NA,NA,-3.158682551,0.002284553,NA,NA,NA,NA,NA,92,0.16,gateway.coeff.btw,age,0.002037104,Right Posterior Cingulate Cortex
1279,-0.039109586,NA,NA,-3.118406797,0.003101677,NA,NA,NA,NA,NA,135,0.01,gateway.coeff.btw,age,0.012541528,Right Precuneus
1280,-0.005366115,NA,NA,-2.942498766,0.004361548,NA,NA,NA,NA,NA,95,0.12,gateway.coeff.btw,age,0.001823659,Right Precuneus
1281,0.004801419,NA,NA,2.673501946,0.009207091,NA,NA,NA,NA,NA,40,0.16,gateway.coeff.btw,age,0.001795929,Right SMA
1282,0.004926517,NA,NA,4.180823033,7.79E-05,NA,NA,NA,NA,NA,40,0.17,gateway.coeff.btw,age,0.001178361,Right SMA
1283,0.003707288,NA,NA,3.497360814,0.000793448,NA,NA,NA,NA,NA,40,0.18,gateway.coeff.btw,age,0.001060025,Right SMA
1284,0.003415069,NA,NA,3.252944651,0.001713468,NA,NA,NA,NA,NA,40,0.19,gateway.coeff.btw,age,0.001049839,Right SMA
1285,0.003286441,NA,NA,3.192555998,0.002061451,NA,NA,NA,NA,NA,40,0.2,gateway.coeff.btw,age,0.001029407,Right SMA
1286,-0.016284714,NA,NA,-3.261642684,0.001703695,NA,NA,NA,NA,NA,254,0.08,gateway.coeff.btw,age,0.004992795,Right Superior Parietal Lobule
1287,-0.021496177,NA,NA,-3.132683951,0.002481855,NA,NA,NA,NA,NA,63,0.07,gateway.coeff.btw,age,0.006861904,Right Superior Temporal Gyrus
1288,-0.018438691,NA,NA,-3.475224361,0.000857299,NA,NA,NA,NA,NA,63,0.08,gateway.coeff.btw,age,0.005305756,Right Superior Temporal Gyrus
1289,-0.014426643,NA,NA,-3.68876958,0.000427502,NA,NA,NA,NA,NA,63,0.09,gateway.coeff.btw,age,0.003910963,Right Superior Temporal Gyrus
1290,-0.006751135,NA,NA,-2.923270839,0.004592992,NA,NA,NA,NA,NA,63,0.1,gateway.coeff.btw,age,0.002309445,Right Superior Temporal Gyrus
1291,0.135159222,NA,NA,2.767501461,0.00711119,NA,NA,NA,NA,NA,133,0.03,between.module.deg.zscore,age:groupbpd,0.048837995,Left Posterior Cingulate Cortex
1292,0.130670915,NA,NA,2.871406387,0.005309306,NA,NA,NA,NA,NA,174,0.01,between.module.deg.zscore,age:groupbpd,0.045507636,Left Precentral Gyrus
1293,0.123367843,NA,NA,2.682819248,0.00897668,NA,NA,NA,NA,NA,174,0.03,between.module.deg.zscore,age:groupbpd,0.045984404,Left Precentral Gyrus
1294,0.123666216,NA,NA,2.722127723,0.008061321,NA,NA,NA,NA,NA,174,0.06,between.module.deg.zscore,age:groupbpd,0.045429983,Left Precentral Gyrus
1295,0.123017111,NA,NA,2.6951596,0.008679597,NA,NA,NA,NA,NA,174,0.07,between.module.deg.zscore,age:groupbpd,0.04564372,Left Precentral Gyrus
1296,0.132729228,NA,NA,2.910491499,0.004748143,NA,NA,NA,NA,NA,174,0.08,between.module.deg.zscore,age:groupbpd,0.045603716,Left Precentral Gyrus
1297,0.13432919,NA,NA,2.859778385,0.005487687,NA,NA,NA,NA,NA,174,0.09,between.module.deg.zscore,age:groupbpd,0.046971888,Left Precentral Gyrus
1298,0.142928136,NA,NA,2.999510935,0.003668324,NA,NA,NA,NA,NA,174,0.1,between.module.deg.zscore,age:groupbpd,0.04765048,Left Precentral Gyrus
1299,0.141470464,NA,NA,2.955091279,0.004174959,NA,NA,NA,NA,NA,174,0.11,between.module.deg.zscore,age:groupbpd,0.047873467,Left Precentral Gyrus
1300,0.14157211,NA,NA,2.942142633,0.004334404,NA,NA,NA,NA,NA,174,0.12,between.module.deg.zscore,age:groupbpd,0.048118711,Left Precentral Gyrus
1301,0.143678178,NA,NA,2.998628934,0.003677803,NA,NA,NA,NA,NA,174,0.13,between.module.deg.zscore,age:groupbpd,0.047914624,Left Precentral Gyrus
1302,0.140607226,NA,NA,2.93340561,0.004445151,NA,NA,NA,NA,NA,174,0.14,between.module.deg.zscore,age:groupbpd,0.047933101,Left Precentral Gyrus
1303,0.138217856,NA,NA,2.869417896,0.005339427,NA,NA,NA,NA,NA,174,0.15,between.module.deg.zscore,age:groupbpd,0.048169302,Left Precentral Gyrus
1304,0.138630426,NA,NA,2.86067164,0.005473791,NA,NA,NA,NA,NA,174,0.16,between.module.deg.zscore,age:groupbpd,0.048460796,Left Precentral Gyrus
1305,0.140678282,NA,NA,2.880787307,0.005169306,NA,NA,NA,NA,NA,174,0.17,between.module.deg.zscore,age:groupbpd,0.048833276,Left Precentral Gyrus
1306,0.141284793,NA,NA,2.931684191,0.004467277,NA,NA,NA,NA,NA,174,0.18,between.module.deg.zscore,age:groupbpd,0.048192364,Left Precentral Gyrus
1307,0.138836137,NA,NA,2.845701302,0.005711017,NA,NA,NA,NA,NA,174,0.19,between.module.deg.zscore,age:groupbpd,0.048788022,Left Precentral Gyrus
1308,0.132305912,NA,NA,2.696164784,0.008655797,NA,NA,NA,NA,NA,174,0.2,between.module.deg.zscore,age:groupbpd,0.049071894,Left Precentral Gyrus
1309,-0.172803783,NA,NA,-3.030919453,0.003345174,NA,NA,NA,NA,NA,69,0.01,between.module.deg.zscore,age:groupbpd,0.057013651,Left SupraMarginal Gyrus
1310,-0.164479941,NA,NA,-2.861823267,0.005455923,NA,NA,NA,NA,NA,69,0.02,between.module.deg.zscore,age:groupbpd,0.057473829,Left SupraMarginal Gyrus
1311,-0.178984404,NA,NA,-2.996111328,0.003704986,NA,NA,NA,NA,NA,69,0.03,between.module.deg.zscore,age:groupbpd,0.059738903,Left SupraMarginal Gyrus
1312,-0.173952927,NA,NA,-2.774896946,0.006966424,NA,NA,NA,NA,NA,69,0.04,between.module.deg.zscore,age:groupbpd,0.062688067,Left SupraMarginal Gyrus
1313,-0.183545253,NA,NA,-3.019395864,0.003460535,NA,NA,NA,NA,NA,69,0.05,between.module.deg.zscore,age:groupbpd,0.060788734,Left SupraMarginal Gyrus
1314,-0.184334136,NA,NA,-3.168619338,0.002216871,NA,NA,NA,NA,NA,69,0.06,between.module.deg.zscore,age:groupbpd,0.058174907,Left SupraMarginal Gyrus
1315,-0.18279735,NA,NA,-3.243461114,0.0017642,NA,NA,NA,NA,NA,69,0.07,between.module.deg.zscore,age:groupbpd,0.05635873,Left SupraMarginal Gyrus
1316,-0.178473735,NA,NA,-3.252538607,0.001715612,NA,NA,NA,NA,NA,69,0.08,between.module.deg.zscore,age:groupbpd,0.054872134,Left SupraMarginal Gyrus
1317,-0.162903368,NA,NA,-3.011967816,0.003536842,NA,NA,NA,NA,NA,69,0.09,between.module.deg.zscore,age:groupbpd,0.054085362,Left SupraMarginal Gyrus
1318,-0.151372059,NA,NA,-2.729834971,0.007892164,NA,NA,NA,NA,NA,69,0.1,between.module.deg.zscore,age:groupbpd,0.055450993,Left SupraMarginal Gyrus
1319,-0.153031426,NA,NA,-2.750672552,0.007450936,NA,NA,NA,NA,NA,69,0.11,between.module.deg.zscore,age:groupbpd,0.055634185,Left SupraMarginal Gyrus
1320,-0.159695242,NA,NA,-2.896305945,0.004945158,NA,NA,NA,NA,NA,69,0.12,between.module.deg.zscore,age:groupbpd,0.05513756,Left SupraMarginal Gyrus
1321,-0.157662629,NA,NA,-2.842881801,0.005756741,NA,NA,NA,NA,NA,69,0.13,between.module.deg.zscore,age:groupbpd,0.055458735,Left SupraMarginal Gyrus
1322,-0.160631324,NA,NA,-2.852121787,0.00560814,NA,NA,NA,NA,NA,69,0.14,between.module.deg.zscore,age:groupbpd,0.056319939,Left SupraMarginal Gyrus
1323,-0.161400452,NA,NA,-2.903313161,0.004846915,NA,NA,NA,NA,NA,69,0.15,between.module.deg.zscore,age:groupbpd,0.055591816,Left SupraMarginal Gyrus
1324,-0.154347024,NA,NA,-2.735090429,0.007778685,NA,NA,NA,NA,NA,69,0.16,between.module.deg.zscore,age:groupbpd,0.056432147,Left SupraMarginal Gyrus
1325,-0.153118961,NA,NA,-2.712193121,0.008284247,NA,NA,NA,NA,NA,69,0.17,between.module.deg.zscore,age:groupbpd,0.056455774,Left SupraMarginal Gyrus
1326,-0.15947691,NA,NA,-2.776241764,0.006940392,NA,NA,NA,NA,NA,192,0.01,between.module.deg.zscore,age:groupbpd,0.057443452,Right Inferior Parietal Lobule
1327,-0.151532939,NA,NA,-2.671060995,0.009268338,NA,NA,NA,NA,NA,192,0.02,between.module.deg.zscore,age:groupbpd,0.056731366,Right Inferior Parietal Lobule
1328,0.189501272,NA,NA,3.865669537,0.00023381,NA,NA,NA,NA,NA,16,0.01,between.module.deg.zscore,age:groupbpd,0.049021591,Right Middle Cingulate Cortex
1329,0.164889644,NA,NA,3.209794989,0.001955899,NA,NA,NA,NA,NA,16,0.02,between.module.deg.zscore,age:groupbpd,0.051370771,Right Middle Cingulate Cortex
1330,0.158880433,NA,NA,3.024764747,0.003406336,NA,NA,NA,NA,NA,16,0.03,between.module.deg.zscore,age:groupbpd,0.052526542,Right Middle Cingulate Cortex
1331,0.156851568,NA,NA,2.974042715,0.003951361,NA,NA,NA,NA,NA,16,0.04,between.module.deg.zscore,age:groupbpd,0.052740187,Right Middle Cingulate Cortex
1332,0.148384859,NA,NA,2.690514792,0.008790348,NA,NA,NA,NA,NA,16,0.05,between.module.deg.zscore,age:groupbpd,0.055151103,Right Middle Cingulate Cortex
1333,0.164673305,NA,NA,2.995386104,0.003712851,NA,NA,NA,NA,NA,16,0.06,between.module.deg.zscore,age:groupbpd,0.054975652,Right Middle Cingulate Cortex
1334,0.155726138,NA,NA,2.873411522,0.005279091,NA,NA,NA,NA,NA,16,0.07,between.module.deg.zscore,age:groupbpd,0.054195557,Right Middle Cingulate Cortex
1335,0.160596988,NA,NA,2.904033809,0.004836914,NA,NA,NA,NA,NA,16,0.08,between.module.deg.zscore,age:groupbpd,0.055301349,Right Middle Cingulate Cortex
1336,0.15139122,NA,NA,2.727491387,0.007943255,NA,NA,NA,NA,NA,16,0.09,between.module.deg.zscore,age:groupbpd,0.055505664,Right Middle Cingulate Cortex
1337,0.152452337,NA,NA,2.734611532,0.007788964,NA,NA,NA,NA,NA,16,0.1,between.module.deg.zscore,age:groupbpd,0.055749175,Right Middle Cingulate Cortex
1338,0.143931397,NA,NA,2.686668048,0.008883044,NA,NA,NA,NA,NA,92,0.07,between.module.deg.zscore,age:groupbpd,0.053572453,Right Posterior Cingulate Cortex
1339,0.144189017,NA,NA,2.671854218,0.009248394,NA,NA,NA,NA,NA,92,0.08,between.module.deg.zscore,age:groupbpd,0.0539659,Right Posterior Cingulate Cortex
1340,0.143568728,NA,NA,2.666552353,0.009382442,NA,NA,NA,NA,NA,92,0.09,between.module.deg.zscore,age:groupbpd,0.053840581,Right Posterior Cingulate Cortex
1341,0.151261143,NA,NA,2.921635346,0.004598483,NA,NA,NA,NA,NA,92,0.1,between.module.deg.zscore,age:groupbpd,0.051772766,Right Posterior Cingulate Cortex
1342,0.148554279,NA,NA,2.827213762,0.006017021,NA,NA,NA,NA,NA,92,0.11,between.module.deg.zscore,age:groupbpd,0.05254441,Right Posterior Cingulate Cortex
1343,0.15147216,NA,NA,2.889570969,0.005041312,NA,NA,NA,NA,NA,92,0.12,between.module.deg.zscore,age:groupbpd,0.052420294,Right Posterior Cingulate Cortex
1344,0.146381247,NA,NA,2.805655773,0.006392838,NA,NA,NA,NA,NA,92,0.13,between.module.deg.zscore,age:groupbpd,0.05217363,Right Posterior Cingulate Cortex
1345,0.145544062,NA,NA,2.796524134,0.006558429,NA,NA,NA,NA,NA,92,0.14,between.module.deg.zscore,age:groupbpd,0.052044629,Right Posterior Cingulate Cortex
1346,0.14412562,NA,NA,2.795270279,0.006581471,NA,NA,NA,NA,NA,92,0.15,between.module.deg.zscore,age:groupbpd,0.051560531,Right Posterior Cingulate Cortex
1347,0.145856436,NA,NA,2.865551431,0.005398446,NA,NA,NA,NA,NA,92,0.16,between.module.deg.zscore,age:groupbpd,0.050899954,Right Posterior Cingulate Cortex
1348,0.14120724,NA,NA,2.79414225,0.006602264,NA,NA,NA,NA,NA,92,0.17,between.module.deg.zscore,age:groupbpd,0.050536883,Right Posterior Cingulate Cortex
1349,0.137842157,NA,NA,2.794026595,0.0066044,NA,NA,NA,NA,NA,92,0.18,between.module.deg.zscore,age:groupbpd,0.04933459,Right Posterior Cingulate Cortex
1350,0.133579666,NA,NA,2.711910457,0.008290671,NA,NA,NA,NA,NA,92,0.19,between.module.deg.zscore,age:groupbpd,0.049256665,Right Posterior Cingulate Cortex
1351,0.130056787,NA,NA,2.661281812,0.009517447,NA,NA,NA,NA,NA,92,0.2,between.module.deg.zscore,age:groupbpd,0.048869979,Right Posterior Cingulate Cortex
1352,0.136795912,NA,NA,2.679429507,0.009059892,NA,NA,NA,NA,NA,108,0.01,between.module.deg.zscore,age:groupbpd,0.051054119,Right Superior Medial Gyrus
1353,-0.138776682,NA,NA,-2.649749265,0.009819038,NA,NA,NA,NA,NA,238,0.03,between.module.deg.zscore,age:groupbpd,0.052373515,Right Superior Temporal Gyrus
1354,-0.14879222,NA,NA,-2.894341707,0.004973025,NA,NA,NA,NA,NA,238,0.04,between.module.deg.zscore,age:groupbpd,0.051407966,Right Superior Temporal Gyrus
1355,-0.148504416,NA,NA,-2.972664292,0.003967243,NA,NA,NA,NA,NA,238,0.05,between.module.deg.zscore,age:groupbpd,0.049956672,Right Superior Temporal Gyrus
1356,-0.158949069,NA,NA,-3.18564135,0.002105267,NA,NA,NA,NA,NA,238,0.06,between.module.deg.zscore,age:groupbpd,0.049895469,Right Superior Temporal Gyrus
1357,-0.157575927,NA,NA,-3.14178605,0.00240409,NA,NA,NA,NA,NA,238,0.07,between.module.deg.zscore,age:groupbpd,0.050154888,Right Superior Temporal Gyrus
1358,-0.152990914,NA,NA,-3.000026834,0.00366279,NA,NA,NA,NA,NA,238,0.08,between.module.deg.zscore,age:groupbpd,0.050996515,Right Superior Temporal Gyrus
1359,-0.155002735,NA,NA,-3.021320156,0.003441018,NA,NA,NA,NA,NA,238,0.09,between.module.deg.zscore,age:groupbpd,0.051302982,Right Superior Temporal Gyrus
1360,-0.151712702,NA,NA,-2.930158912,0.004486967,NA,NA,NA,NA,NA,238,0.1,between.module.deg.zscore,age:groupbpd,0.051776271,Right Superior Temporal Gyrus
1361,-0.146714239,NA,NA,-2.782601747,0.00681848,NA,NA,NA,NA,NA,238,0.11,between.module.deg.zscore,age:groupbpd,0.052725561,Right Superior Temporal Gyrus
1362,-0.145210398,NA,NA,-2.784666863,0.006779318,NA,NA,NA,NA,NA,238,0.12,between.module.deg.zscore,age:groupbpd,0.052146417,Right Superior Temporal Gyrus
1363,-0.147042282,NA,NA,-2.815947202,0.00621082,NA,NA,NA,NA,NA,238,0.14,between.module.deg.zscore,age:groupbpd,0.052217698,Right Superior Temporal Gyrus
1364,-0.140104844,NA,NA,-2.713763408,0.00824864,NA,NA,NA,NA,NA,238,0.15,between.module.deg.zscore,age:groupbpd,0.051627509,Right Superior Temporal Gyrus
1365,-0.139306898,NA,NA,-2.752435946,0.007414652,NA,NA,NA,NA,NA,238,0.16,between.module.deg.zscore,age:groupbpd,0.050612222,Right Superior Temporal Gyrus
1366,-0.141581931,NA,NA,-2.796571802,0.006557555,NA,NA,NA,NA,NA,238,0.17,between.module.deg.zscore,age:groupbpd,0.050626961,Right Superior Temporal Gyrus
1367,-0.14051833,NA,NA,-2.779698989,0.006873876,NA,NA,NA,NA,NA,238,0.18,between.module.deg.zscore,age:groupbpd,0.050551635,Right Superior Temporal Gyrus
1368,-0.138961326,NA,NA,-2.690118305,0.008799862,NA,NA,NA,NA,NA,238,0.19,between.module.deg.zscore,age:groupbpd,0.051656214,Right Superior Temporal Gyrus
1369,0.14593481,NA,NA,2.753879639,0.007385067,NA,NA,NA,NA,NA,190,0.04,between.module.deg.zscore,age:groupbpd,0.052992443,Right SupraMarginal Gyrus
1370,0.149429541,NA,NA,2.91318607,0.004711549,NA,NA,NA,NA,NA,190,0.05,between.module.deg.zscore,age:groupbpd,0.051294197,Right SupraMarginal Gyrus
1371,0.142677975,NA,NA,2.809137485,0.006330718,NA,NA,NA,NA,NA,190,0.06,between.module.deg.zscore,age:groupbpd,0.05079067,Right SupraMarginal Gyrus
1372,0.147588699,NA,NA,2.974343907,0.003947899,NA,NA,NA,NA,NA,190,0.07,between.module.deg.zscore,age:groupbpd,0.04962059,Right SupraMarginal Gyrus
1373,0.1468423,NA,NA,3.01395432,0.003516284,NA,NA,NA,NA,NA,190,0.08,between.module.deg.zscore,age:groupbpd,0.048720812,Right SupraMarginal Gyrus
1374,0.143994595,NA,NA,2.932677722,0.004454494,NA,NA,NA,NA,NA,190,0.09,between.module.deg.zscore,age:groupbpd,0.049100041,Right SupraMarginal Gyrus
1375,0.146754745,NA,NA,2.97957973,0.003888158,NA,NA,NA,NA,NA,190,0.1,between.module.deg.zscore,age:groupbpd,0.049253505,Right SupraMarginal Gyrus
1376,0.143358789,NA,NA,2.858178179,0.005512663,NA,NA,NA,NA,NA,190,0.11,between.module.deg.zscore,age:groupbpd,0.050157401,Right SupraMarginal Gyrus
1377,0.138414553,NA,NA,2.816280919,0.006204998,NA,NA,NA,NA,NA,190,0.12,between.module.deg.zscore,age:groupbpd,0.049147992,Right SupraMarginal Gyrus
1378,0.130003994,NA,NA,2.668343405,0.009336962,NA,NA,NA,NA,NA,190,0.13,between.module.deg.zscore,age:groupbpd,0.048720863,Right SupraMarginal Gyrus
1379,-0.026429872,NA,NA,-2.686323107,0.009130232,NA,NA,NA,NA,NA,152,0.05,gateway.coeff.btw,age:groupbpd,0.00983868,Left Calcarine Gyrus
1380,-0.03196979,NA,NA,-3.269516747,0.001653917,NA,NA,NA,NA,NA,152,0.07,gateway.coeff.btw,age:groupbpd,0.009778139,Left Calcarine Gyrus
1381,-0.026571464,NA,NA,-3.029968941,0.003395701,NA,NA,NA,NA,NA,152,0.08,gateway.coeff.btw,age:groupbpd,0.00876955,Left Calcarine Gyrus
1382,-0.025727591,NA,NA,-2.967336527,0.00407524,NA,NA,NA,NA,NA,152,0.09,gateway.coeff.btw,age:groupbpd,0.008670264,Left Calcarine Gyrus
1383,-0.022920868,NA,NA,-3.066219327,0.003038922,NA,NA,NA,NA,NA,152,0.1,gateway.coeff.btw,age:groupbpd,0.007475287,Left Calcarine Gyrus
1384,-0.022992952,NA,NA,-3.117249858,0.002611055,NA,NA,NA,NA,NA,152,0.11,gateway.coeff.btw,age:groupbpd,0.007376038,Left Calcarine Gyrus
1385,-0.015608534,NA,NA,-2.822750696,0.006112173,NA,NA,NA,NA,NA,152,0.14,gateway.coeff.btw,age:groupbpd,0.005529547,Left Calcarine Gyrus
1386,-0.015586446,NA,NA,-2.946765548,0.004292302,NA,NA,NA,NA,NA,152,0.15,gateway.coeff.btw,age:groupbpd,0.005289341,Left Calcarine Gyrus
1387,-0.009621949,NA,NA,-2.869413977,0.005339487,NA,NA,NA,NA,NA,152,0.18,gateway.coeff.btw,age:groupbpd,0.00335328,Left Calcarine Gyrus
1388,-0.009293273,NA,NA,-2.787518875,0.006725574,NA,NA,NA,NA,NA,152,0.19,gateway.coeff.btw,age:groupbpd,0.003333887,Left Calcarine Gyrus
1389,0.056033668,NA,NA,3.467214264,0.00099728,NA,NA,NA,NA,NA,228,0.02,gateway.coeff.btw,age:groupbpd,0.016161005,Left Caudate Nucleus
1390,-0.038112825,NA,NA,-2.780988423,0.007082797,NA,NA,NA,NA,NA,243,0.04,gateway.coeff.btw,age:groupbpd,0.013704777,Left Cerebellum
1391,0.014483194,NA,NA,2.713174296,0.008284605,NA,NA,NA,NA,NA,166,0.13,gateway.coeff.btw,age:groupbpd,0.0053381,Left Cuneus
1392,0.008464323,NA,NA,2.767316452,0.007135664,NA,NA,NA,NA,NA,166,0.14,gateway.coeff.btw,age:groupbpd,0.003058675,Left Cuneus
1393,-0.031105895,NA,NA,-3.13926779,0.002455894,NA,NA,NA,NA,NA,248,0.07,gateway.coeff.btw,age:groupbpd,0.009908647,Left Fusiform Gyrus
